Successfully Opened  0xc00002f450
Read  595291  bytes
Checking totals...
Total OK: 2500000000000000
Successfully Opened genesis_account.json
Connecting to ADKgo node
GetBlockNumber
Block: 10
Deploying ADK Genesis Contracts 
waiting for contract to be mined...
Deployed ADKToken Contract as 0xB56a995117b41dA5BA90DA5c66116c60c6e19170
Bulk Setting (87/6115): AMKOWNMTDUGPMRSEKMABZHJMWWPIZRD9KDBBWH9VJWYCMOSYLYDQLVAHWXWHGZQ9ALDGVAYVNZIBWVBVU 43460213167
Bulk Setting (88/6115): OKORJFFFCTHPMWUCPKJJGDZEKXNFQWDAEGUTZUIEHQDWBPJLACPZAXKNPMGLWQBNIYISAFEXKBTYFYCTO 100000000000
Bulk Setting (89/6115): UGHKHJAMUBTJOVIITMQDJRNFRLVCHCAEJNUYITB9NJWILANGYYALXW9TFFFUUCFQTOLSJYJWIYTFNFFHX 550000000
Bulk Setting (90/6115): GTPMDWKEYMKIELMOIOAL9XETKJQQZINNCGGDSNBZOZIPB9TTVWBQEXRPEZYPILQSONVFEJCJMU9DKRLUP 10499300000
Bulk Setting (91/6115): OBFVEWGWZBUBADVELWRISUUFXFVRASLCUATYQJDZXXVIIPMYTGXPS9OOHFDEPIN9EEJRGMSBIJPDCCA9R 3520978
Bulk Setting (92/6115): LROPNMJWXPDUPOCXNSMR9WJJIUXPTMJNA9MRPETYTAWALWWY9HSLCUSVPPDZQFGMDMNPRBVY99VYWDQUV 10000000
Bulk Setting (93/6115): TNEGBZTZWIMGVZXQSNGZQXPDLYQTVRZEKDNORSBCJYIIQOZGFXXPWKLYG9NSZB9SQZVAIJLQXAPWJFQR9 24600000000
Bulk Setting (94/6115): KZFZSHHEZXZUKXLXOHIZUFNWMIPXTWIKPGZTRUIQBPMNPPQYLJUHFQBNIYEMEPYG9YWXVFSMQENVFCRSX 90000000
Bulk Setting (95/6115): SIEKLGSPVXEELVPLWKDTMPQSHXQUSWUFXSUTZUJIMEZVNZDDSQI9RXLOP9HSINOJDFKC9HUZFFJQYBAV9 44190200000
Bulk Setting (96/6115): WMAF9OBTEBHGJNIQ9YZKEMN99ZJFUQEYCCRTGWAIUQQZLWQYJHRGUWDHIGSGRSCLYOFDYJHAQOHPZSQSD 1800000000
Bulk Setting (97/6115): LVUDNMTLNURXHBJTAUNODECHDLROCCYMNLPWKQTXJRKUGTHZFKZOHUVKRIDWCDTYPWIPJDFIPDAOLLNJV 8300000000
Bulk Setting (98/6115): 9IFFSTCSBIJGRDFASPVVMBHESHAYNVPY9W9XROQGZWJOMGKHR9UYYPFRHSSDHTXJSLEDIBNAQUIWVQNEF 573392012500
Bulk Setting (99/6115): EIUIHNVPLRHBHSOAXKIINCNM9YZUPBLITMKJENQUSYDCHGDLCLRUHPILDYVKVUAOSWDDWHJPGZKVANJWA 8540000000
Bulk Setting (100/6115): OAQZXROWPQZLGMFHAAJRPJDLJRMEK9WWZNCMXQZRTOWVGK9EBXYYGTJCMBVJKKTXC9SVR9EXKNJPHYZMX 268500000000
Bulk Setting (101/6115): COHQGZTEGRIZGUGM9YGVSPBFGBUXQCKPTVFSHKC9FDFVIV9IKQFJHUVGZRVHEX9XDVVFJORWIFSCOVAKE 2940000000
Bulk Setting (102/6115): FOWEQANTDPUEYSCGDZ99SRDLOACIPXWBMEMKHIGZ9NYGEGNOCQVACVNOCIITSRBENFYHLMNCRVJLEIWWX 29870259000
Bulk Setting (103/6115): RIKGABHCKNCQRFRQJQGFZDSLWZVAWHKKXDKCLOIZZW9HQNYBLSYCP9DNBHBCMHVUCUKGDGAYMM9XEMFIU 500000000
Bulk Setting (104/6115): UVGWMMYQZ9QVVXNOBDTDPDJXNSUMSPEYTLFECSYMCTMYBUYJUDNXPOOMPVZNGGKQNFRZNV9PYOQFGYXPP 3129648378
